"from","to"
"BCN","VLC"
"BCN","TFS"
"BCN","KEF"
"BCN","HER"
"BCN","CFU"
"BCN","IBZ"
"BCN","BRI"
"BCN","CMN"
"BCN","LYS"
"BCN","RIX"
"BCN","BEG"
"BCN","BRS"
"BCN","CTA"
"BCN","SVQ"
"BCN","BOD"
"BCN","ACE"
"BCN","GOT"
"BCN","EIN"
"BCN","FAO"
"BCN","PMO"
"BCN","PUJ"
"BCN","BVA"
"BCN","AMM"
"BCN","CAG"
"BCN","SOF"
"BCN","ALG"
"BCN","MAH"
"BCN","NTE"
"BCN","LCA"
"BCN","FUE"
"BCN","GDN"
"BCN","BLL"
"BCN","OLB"
"BCN","TUN"
"BCN","JTR"
"BCN","EMA"
"BCN","RAK"
"BCN","WMI"
"BCN","VRN"
"BCN","TRN"
"BCN","EZE"
"BCN","NUE"
"BCN","ZAG"
"BCN","HHN"
"BCN","SPU"
"BCN","LBA"
"BCN","BEY"
"BCN","DBV"
"BCN","BGO"
"BCN","KTW"
"BCN","FNC"
"BCN","LPL"
"BCN","BIO"
"BCN","BDS"
"BCN","JMK"
"BCN","VNO"
"BCN","HAJ"
"BCN","EVN"
"BCN","AGA"
"BCN","SCQ"
"BCN","RTM"
"BCN","TLL"
"BCN","FEZ"
"BCN","FLR"
"BCN","DSS"
"BCN","LIL"
"BCN","PDL"
"BCN","LCY"
"BCN","SXB"
"BCN","CLJ"
"BCN","KIV"
"BCN","SVG"
"BCN","AHO"
"BCN","TNG"
"BCN","TFN"
"BCN","GOA"
"BCN","KUT"
"BCN","IAS"
"BCN","SDR"
"BCN","NDR"
"BCN","TGD"
"BCN","SPC"
"BCN","PEG"
"BCN","LEI"
"BCN","XRY"
"BCN","OUD"
"BCN","OVD"
"BCN","BCM"
"BCN","MST"
"BCN","SID"
"BCN","RBA"
"BCN","VGO"
"BCN","PIK"
"BCN","LCG"
"BCN","GRX"
"BCN","BJL"
"BCN","FAE"
"BCN","EAS"
"BCN","MLN"
"BCN","VLL"
"BCN","PIS"
"BCN","LEN"
"BCN","BJZ"
"DUB","FRA"
"DUB","IST"
"DUB","ORD"
"DUB","DFW"
"DUB","CDG"
"DUB","AMS"
"DUB","DXB"
"DUB","ATL"
"DUB","LHR"
"DUB","JFK"
"DUB","LAX"
"DUB","CLT"
"DUB","MAD"
"DUB","EWR"
"DUB","YYZ"
"DUB","STN"
"DUB","VIE"
"DUB","MUC"
"DUB","BCN"
"DUB","IAD"
"DUB","ZRH"
"DUB","FCO"
"DUB","BRU"
"DUB","MAN"
"DUB","ARN"
"DUB","BOS"
"DUB","SFO"
"DUB","PMI"
"DUB","ORY"
"DUB","ATH"
"DUB","LGW"
"DUB","CPH"
"DUB","DOH"
"DUB","YUL"
"DUB","MCO"
"DUB","PHL"
"DUB","AGP"
"DUB","DUS"
"DUB","ISL"
"DUB","MXP"
"DUB","OSL"
"DUB","AYT"
"DUB","SEA"
"DUB","LIS"
"DUB","DEL"
"DUB","EDI"
"DUB","BER"
"DUB","BGY"
"DUB","YVR"
"DUB","LTN"
"DUB","CRL"
"DUB","ALC"
"DUB","CGN"
"DUB","NAP"
"DUB","MRS"
"DUB","PRG"
"DUB","BUD"
"DUB","GVA"
"DUB","HEL"
"DUB","BLQ"
"DUB","VCE"
"DUB","LPA"
"DUB","YYC"
"DUB","OTP"
"DUB","AUH"
"DUB","NCE"
"DUB","KRK"
"DUB","CAI"
"DUB","HAM"
"DUB","MLA"
"DUB","BHX"
"DUB","LUX"
"DUB","OPO"
"DUB","VLC"
"DUB","TFS"
"DUB","KEF"
"DUB","CFU"
"DUB","BRI"
"DUB","IBZ"
"DUB","LYS"
"DUB","RHO"
"DUB","RIX"
"DUB","SKG"
"DUB","BRS"
"DUB","BOD"
"DUB","ACE"
"DUB","SVQ"
"DUB","GOT"
"DUB","FAO"
"DUB","PSA"
"DUB","EIN"
"DUB","PMO"
"DUB","BVA"
"DUB","CHQ"
"DUB","GLA"
"DUB","CAG"
"DUB","TLS"
"DUB","ADB"
"DUB","SOF"
"DUB","NTE"
"DUB","MAH"
"DUB","FUE"
"DUB","GDN"
"DUB","BLL"
"DUB","JTR"
"DUB","EMA"
"DUB","VRN"
"DUB","WRO"
"DUB","WMI"
"DUB","RAK"
"DUB","NUE"
"DUB","TRN"
"DUB","ZAG"
"DUB","LIN"
"DUB","LBA"
"DUB","NCL"
"DUB","SPU"
"DUB","HHN"
"DUB","DBV"
"DUB","CIA"
"DUB","FNC"
"DUB","KTW"
"DUB","ZAD"
"DUB","BIO"
"DUB","LPL"
"DUB","PFO"
"DUB","DLM"
"DUB","TSF"
"DUB","VNO"
"DUB","BJV"
"DUB","AGA"
"DUB","YHZ"
"DUB","SCQ"
"DUB","TLL"
"DUB","POZ"
"DUB","GRO"
"DUB","FMM"
"DUB","BOJ"
"DUB","LCY"
"DUB","CLJ"
"DUB","KIV"
"DUB","AHO"
"DUB","BTS"
"DUB","KUN"
"DUB","SDR"
"DUB","ABZ"
"DUB","RZE"
"DUB","SOU"
"DUB","BOH"
"DUB","BIQ"
"DUB","RMU"
"DUB","LEI"
"DUB","REU"
"DUB","JER"
"DUB","SBZ"
"DUB","BCM"
"DUB","NQY"
"DUB","KSC"
"DUB","INV"
"DUB","CWL"
"DUB","KIR"
"DUB","IOM"
"DUB","LDE"
"DUB","SCV"
"DUB","GCI"
"DUB","EXT"
"DUB","CCF"
"DUB","LRH"
"DUB","LUZ"
"DUB","PGF"
"DUB","FNI"
"DUB","SZZ"
"DUB","BZG"
"DUB","TUF"
"DUB","PLQ"
"DUB","RDZ"
"DUB","LCJ"
"DUB","PDV"
"DUB","CFN"
"STN","AMS"
"STN","DXB"
"STN","MAD"
"STN","VIE"
"STN","DUB"
"STN","BCN"
"STN","ARN"
"STN","PMI"
"STN","ATH"
"STN","CPH"
"STN","AGP"
"STN","MXP"
"STN","OSL"
"STN","AYT"
"STN","LIS"
"STN","BER"
"STN","BGY"
"STN","ALC"
"STN","CGN"
"STN","NAP"
"STN","MRS"
"STN","SAW"
"STN","PRG"
"STN","BUD"
"STN","HEL"
"STN","BLQ"
"STN","VCE"
"STN","LPA"
"STN","OTP"
"STN","NCE"
"STN","KRK"
"STN","HAM"
"STN","MLA"
"STN","LUX"
"STN","OPO"
"STN","VLC"
"STN","TFS"
"STN","HER"
"STN","KEF"
"STN","CFU"
"STN","BRI"
"STN","IBZ"
"STN","RHO"
"STN","RIX"
"STN","SKG"
"STN","CTA"
"STN","BOD"
"STN","ACE"
"STN","SVQ"
"STN","GOT"
"STN","EIN"
"STN","PSA"
"STN","FAO"
"STN","PMO"
"STN","CHQ"
"STN","CAG"
"STN","SOF"
"STN","TLS"
"STN","ADB"
"STN","ESB"
"STN","ALG"
"STN","MAH"
"STN","NTE"
"STN","LCA"
"STN","FUE"
"STN","GDN"
"STN","BLL"
"STN","OLB"
"STN","TUN"
"STN","JTR"
"STN","WMI"
"STN","VRN"
"STN","WRO"
"STN","RAK"
"STN","TRN"
"STN","NUE"
"STN","SNN"
"STN","ZAG"
"STN","TIA"
"STN","HHN"
"STN","SPU"
"STN","DBV"
"STN","KGS"
"STN","CIA"
"STN","FNC"
"STN","KTW"
"STN","ZAD"
"STN","PFO"
"STN","BDS"
"STN","DLM"
"STN","VNO"
"STN","BJV"
"STN","SSH"
"STN","AGA"
"STN","ZTH"
"STN","SCQ"
"STN","POZ"
"STN","TLL"
"STN","FEZ"
"STN","GRO"
"STN","FMM"
"STN","SUF"
"STN","PDL"
"STN","PVK"
"STN","SZG"
"STN","ORK"
"STN","BOJ"
"STN","KIV"
"STN","CLJ"
"STN","TPS"
"STN","AHO"
"STN","JSI"
"STN","BTS"
"STN","EFL"
"STN","TNG"
"STN","DTM"
"STN","KUN"
"STN","GOA"
"STN","TRF"
"STN","SDR"
"STN","KLX"
"STN","FKB"
"STN","ZAZ"
"STN","PUY"
"STN","RZE"
"STN","BIQ"
"STN","PEG"
"STN","RMU"
"STN","LEI"
"STN","TGD"
"STN","REU"
"STN","TER"
"STN","JER"
"STN","NOC"
"STN","XRY"
"STN","BRE"
"STN","TRS"
"STN","PSR"
"STN","CLY"
"STN","KSC"
"STN","AAL"
"STN","RJK"
"STN","MST"
"STN","MJT"
"STN","AOI"
"STN","KIR"
"STN","RBA"
"STN","DRS"
"STN","LDE"
"STN","AAR"
"STN","TMP"
"STN","CCF"
"STN","LRH"
"STN","BZR"
"STN","LIG"
"STN","OSR"
"STN","BRQ"
"STN","EGC"
"STN","PGF"
"STN","SZZ"
"STN","RMI"
"STN","FNI"
"STN","BZG"
"STN","VXO"
"STN","BVE"
"STN","PLQ"
"STN","OMR"
"STN","PIS"
"STN","CDT"
"STN","TUF"
"STN","LDY"
"STN","RDZ"
"STN","SZY"
"STN","VST"
"STN","PDV"
"STN","LCJ"
"STN","ORB"
"LAS","FRA"
"LAS","ORD"
"LAS","DFW"
"LAS","AMS"
"LAS","DEN"
"LAS","ATL"
"LAS","LHR"
"LAS","MIA"
"LAS","JFK"
"LAS","LAX"
"LAS","CLT"
"LAS","EWR"
"LAS","YYZ"
"LAS","MUC"
"LAS","IAH"
"LAS","IAD"
"LAS","ZRH"
"LAS","SFO"
"LAS","BOS"
"LAS","MDW"
"LAS","MSP"
"LAS","PHX"
"LAS","YUL"
"LAS","MCO"
"LAS","PHL"
"LAS","FLL"
"LAS","DAL"
"LAS","SEA"
"LAS","HPN"
"LAS","DTW"
"LAS","TEB"
"LAS","CUN"
"LAS","AUS"
"LAS","YVR"
"LAS","BNA"
"LAS","DCA"
"LAS","SLC"
"LAS","BWI"
"LAS","MEX"
"LAS","ICN"
"LAS","YYC"
"LAS","HOU"
"LAS","ANC"
"LAS","TPA"
"LAS","LGA"
"LAS","CVG"
"LAS","PBI"
"LAS","PDX"
"LAS","SAN"
"LAS","SJC"
"LAS","STL"
"LAS","PTY"
"LAS","ASE"
"LAS","SNA"
"LAS","OAK"
"LAS","SFB"
"LAS","CHS"
"LAS","RDU"
"LAS","APA"
"LAS","RSW"
"LAS","PIT"
"LAS","BED"
"LAS","YEG"
"LAS","BDL"
"LAS","IND"
"LAS","GDL"
"LAS","SAT"
"LAS","VNY"
"LAS","MKE"
"LAS","SDF"
"LAS","CMH"
"LAS","MSY"
"LAS","HNL"
"LAS","BFI"
"LAS","MEM"
"LAS","PVR"
"LAS","BZN"
"LAS","SNN"
"LAS","CLE"
"LAS","LIN"
"LAS","MCI"
"LAS","OMA"
"LAS","SJD"
"LAS","CIA"
"LAS","YWG"
"LAS","BUF"
"LAS","SMF"
"LAS","EGE"
"LAS","PSP"
"LAS","BUR"
"LAS","ONT"
"LAS","MTY"
"LAS","ICT"
"LAS","GRR"
"LAS","OKC"
"LAS","ORF"
"LAS","AVL"
"LAS","RIC"
"LAS","DSM"
"LAS","AZA"
"LAS","BOI"
"LAS","TUL"
"LAS","SBA"
"LAS","YHM"
"LAS","RNO"
"LAS","BHM"
"LAS","ELP"
"LAS","FCA"
"LAS","FSD"
"LAS","TUS"
"LAS","GEG"
"LAS","SYR"
"LAS","TRD"
"LAS","MKC"
"LAS","ABQ"
"LAS","OGG"
"LAS","LGB"
"LAS","MSN"
"LAS","STS"
"LAS","LIT"
"LAS","TYS"
"LAS","FAR"
"LAS","XNA"
"LAS","EUG"
"LAS","FWA"
"LAS","LRD"
"LAS","SBN"
"LAS","KOA"
"LAS","CID"
"LAS","FAT"
"LAS","RFD"
"LAS","COS"
"LAS","SHV"
"LAS","MAF"
"LAS","RAP"
"LAS","HRL"
"LAS","ATW"
"LAS","PSC"
"LAS","BHB"
"LAS","SGF"
"LAS","LIH"
"LAS","PAE"
"LAS","IDA"
"LAS","BIS"
"LAS","BDN"
"LAS","MLI"
"LAS","MFR"
"LAS","MFE"
"LAS","FNT"
"LAS","PIA"
"LAS","GTF"
"LAS","PVU"
"LAS","UGN"
"LAS","AMA"
"LAS","LBB"
"LAS","DIJ"
"LAS","DRO"
"LAS","TKF"
"LAS","SGU"
"LAS","PWA"
"LAS","BLI"
"LAS","RDD"
"LAS","MOT"
"LAS","GRI"
"LAS","CCR"
"LAS","IPL"
"LAS","BLV"
"LAS","YKM"
"LAS","SMX"
"LAS","SCK"
"LAS","ESN"
"LAS","GFK"
"LAS","MCE"
"LAS","HHR"
"LAS","CDC"
"FCO","FRA"
"FCO","IST"
"FCO","ORD"
"FCO","DFW"
"FCO","CDG"
"FCO","AMS"
"FCO","DXB"
"FCO","ATL"
"FCO","LHR"
"FCO","MIA"
"FCO","JFK"
"FCO","LAX"
"FCO","CLT"
"FCO","MAD"
"FCO","EWR"
"FCO","YYZ"
"FCO","VIE"
"FCO","MUC"
"FCO","DUB"
"FCO","BCN"
"FCO","IAD"
"FCO","ZRH"
"FCO","BRU"
"FCO","MAN"
"FCO","ARN"
"FCO","BOS"
"FCO","PMI"
"FCO","ORY"
"FCO","ATH"
"FCO","LGW"
"FCO","CPH"
"FCO","DOH"
"FCO","YUL"
"FCO","PHL"
"FCO","AGP"
"FCO","DUS"
"FCO","ISL"
"FCO","MXP"
"FCO","OSL"
"FCO","WAW"
"FCO","LIS"
"FCO","CKG"
"FCO","BER"
"FCO","CRL"
"FCO","ALC"
"FCO","TLV"
"FCO","CGN"
"FCO","NAP"
"FCO","SIN"
"FCO","MRS"
"FCO","SAW"
"FCO","ICN"
"FCO","PRG"
"FCO","BUD"
"FCO","GVA"
"FCO","HEL"
"FCO","JED"
"FCO","BLQ"
"FCO","VCE"
"FCO","LPA"
"FCO","YYC"
"FCO","AUH"
"FCO","OTP"
"FCO","NCE"
"FCO","GRU"
"FCO","ADD"
"FCO","CAI"
"FCO","KRK"
"FCO","MLA"
"FCO","RUH"
"FCO","HAM"
"FCO","STR"
"FCO","BHX"
"FCO","LUX"
"FCO","VLC"
"FCO","TFS"
"FCO","KWI"
"FCO","HER"
"FCO","KEF"
"FCO","CFU"
"FCO","BRI"
"FCO","IBZ"
"FCO","CMN"
"FCO","RHO"
"FCO","RIX"
"FCO","SKG"
"FCO","BEG"
"FCO","CTA"
"FCO","ACE"
"FCO","BOD"
"FCO","SVQ"
"FCO","EIN"
"FCO","PMO"
"FCO","AMM"
"FCO","CHQ"
"FCO","CAG"
"FCO","GLA"
"FCO","TLS"
"FCO","SOF"
"FCO","ALG"
"FCO","MAH"
"FCO","NTE"
"FCO","LCA"
"FCO","FUE"
"FCO","OLB"
"FCO","TUN"
"FCO","BLL"
"FCO","JTR"
"FCO","EMA"
"FCO","BAH"
"FCO","VRN"
"FCO","TRN"
"FCO","EZE"
"FCO","ZAG"
"FCO","SPU"
"FCO","TIA"
"FCO","LIN"
"FCO","LBA"
"FCO","NCL"
"FCO","BEY"
"FCO","DBV"
"FCO","KGS"
"FCO","ZAD"
"FCO","LPL"
"FCO","BDS"
"FCO","JMK"
"FCO","SSH"
"FCO","AGA"
"FCO","MLE"
"FCO","PER"
"FCO","ZTH"
"FCO","RTM"
"FCO","TLL"
"FCO","FLR"
"FCO","FEZ"
"FCO","GRO"
"FCO","SUF"
"FCO","LIL"
"FCO","DJE"
"FCO","PVK"
"FCO","KIV"
"FCO","TPS"
"FCO","AHO"
"FCO","HAV"
"FCO","EFL"
"FCO","TNG"
"FCO","MPL"
"FCO","SKP"
"FCO","GOA"
"FCO","KUT"
"FCO","SDR"
"FCO","IAS"
"FCO","HBE"
"FCO","AOK"
"FCO","FSC"
"FCO","TGD"
"FCO","RMF"
"FCO","ZNZ"
"FCO","BCM"
"FCO","TRS"
"FCO","TSR"
"FCO","MBA"
"FCO","SID"
"FCO","LMP"
"FCO","RBA"
"FCO","SCV"
"FCO","PNL"
"FCO","CIY"
"FCO","NOS"
"FCO","LRM"
"FCO","CUF"
"FCO","REG"
"LGW","IST"
"LGW","CDG"
"LGW","AMS"
"LGW","DXB"
"LGW","JFK"
"LGW","MAD"
"LGW","YYZ"
"LGW","VIE"
"LGW","DUB"
"LGW","MUC"
"LGW","BCN"
"LGW","ZRH"
"LGW","FCO"
"LGW","MAN"
"LGW","ARN"
"LGW","BOS"
"LGW","PMI"
"LGW","ORY"
"LGW","ATH"
"LGW","CPH"
"LGW","DOH"
"LGW","MCO"
"LGW","YUL"
"LGW","AGP"
"LGW","ISL"
"LGW","MXP"
"LGW","OSL"
"LGW","AYT"
"LGW","LIS"
"LGW","EDI"
"LGW","BER"
"LGW","CUN"
"LGW","BGY"
"LGW","YVR"
"LGW","ALC"
"LGW","TLV"
"LGW","CGN"
"LGW","NAP"
"LGW","MRS"
"LGW","BUD"
"LGW","PRG"
"LGW","HEL"
"LGW","GVA"
"LGW","BLQ"
"LGW","VCE"
"LGW","LPA"
"LGW","YYC"
"LGW","OTP"
"LGW","NCE"
"LGW","TPA"
"LGW","KRK"
"LGW","MLA"
"LGW","HAM"
"LGW","BKK"
"LGW","LUX"
"LGW","OPO"
"LGW","VLC"
"LGW","TFS"
"LGW","KEF"
"LGW","HER"
"LGW","CFU"
"LGW","BRI"
"LGW","IBZ"
"LGW","CMN"
"LGW","RHO"
"LGW","LYS"
"LGW","RIX"
"LGW","SKG"
"LGW","CTA"
"LGW","ACE"
"LGW","BOD"
"LGW","SVQ"
"LGW","FAO"
"LGW","PSA"
"LGW","PMO"
"LGW","PUJ"
"LGW","CHQ"
"LGW","GLA"
"LGW","CAG"
"LGW","SOF"
"LGW","ADB"
"LGW","TLS"
"LGW","MAH"
"LGW","LCA"
"LGW","NTE"
"LGW","FUE"
"LGW","TUN"
"LGW","OLB"
"LGW","JTR"
"LGW","RAK"
"LGW","VRN"
"LGW","TRN"
"LGW","SNN"
"LGW","SPU"
"LGW","TIA"
"LGW","LIN"
"LGW","DBV"
"LGW","BGO"
"LGW","KGS"
"LGW","HRG"
"LGW","FNC"
"LGW","ZAD"
"LGW","BIO"
"LGW","PFO"
"LGW","BDS"
"LGW","JMK"
"LGW","DLM"
"LGW","VNO"
"LGW","BJV"
"LGW","SSH"
"LGW","AGA"
"LGW","YHZ"
"LGW","SJO"
"LGW","SCQ"
"LGW","ZTH"
"LGW","YQB"
"LGW","TLL"
"LGW","FLR"
"LGW","ISB"
"LGW","ORK"
"LGW","PVK"
"LGW","BOJ"
"LGW","SVG"
"LGW","TRD"
"LGW","BFS"
"LGW","TNG"
"LGW","EFL"
"LGW","BIA"
"LGW","MPL"
"LGW","ANU"
"LGW","GOA"
"LGW","KLX"
"LGW","PUY"
"LGW","PRN"
"LGW","ABZ"
"LGW","FSC"
"LGW","KIN"
"LGW","UVF"
"LGW","LEI"
"LGW","RMU"
"LGW","BIQ"
"LGW","LJU"
"LGW","TGD"
"LGW","JER"
"LGW","MRU"
"LGW","VAR"
"LGW","NOC"
"LGW","TIV"
"LGW","XRY"
"LGW","OVD"
"LGW","BHD"
"LGW","NQY"
"LGW","INV"
"LGW","SID"
"LGW","LCG"
"LGW","GRX"
"LGW","BVC"
"LGW","GCI"
"LGW","IOM"
"LGW","RNS"
"LGW","INN"
"LGW","LIG"
"LGW","TLN"
"LGW","LRH"
"LGW","NBE"
"LGW","VOL"
"LGW","AQJ"
"LGW","GIB"
"LGW","RVN"
"LGW","GNB"
"ZRH","FRA"
"ZRH","IST"
"ZRH","ORD"
"ZRH","CDG"
"ZRH","AMS"
"ZRH","DXB"
"ZRH","LHR"
"ZRH","MIA"
"ZRH","JFK"
"ZRH","LAX"
"ZRH","MAD"
"ZRH","EWR"
"ZRH","YYZ"
"ZRH","VIE"
"ZRH","MUC"
"ZRH","DUB"
"ZRH","BCN"
"ZRH","IAD"
"ZRH","LAS"
"ZRH","FCO"
"ZRH","BRU"
"ZRH","MAN"
"ZRH","ARN"
"ZRH","SFO"
"ZRH","BOS"
"ZRH","PMI"
"ZRH","ATH"
"ZRH","LGW"
"ZRH","CPH"
"ZRH","DOH"
"ZRH","YUL"
"ZRH","PHL"
"ZRH","AGP"
"ZRH","DUS"
"ZRH","ISL"
"ZRH","MXP"
"ZRH","OSL"
"ZRH","AYT"
"ZRH","WAW"
"ZRH","LIS"
"ZRH","DEL"
"ZRH","EDI"
"ZRH","BER"
"ZRH","CUN"
"ZRH","YVR"
"ZRH","LTN"
"ZRH","ALC"
"ZRH","TLV"
"ZRH","CGN"
"ZRH","NAP"
"ZRH","MRS"
"ZRH","SIN"
"ZRH","SAW"
"ZRH","PRG"
"ZRH","BUD"
"ZRH","HEL"
"ZRH","GVA"
"ZRH","BLQ"
"ZRH","VCE"
"ZRH","YYC"
"ZRH","LPA"
"ZRH","OTP"
"ZRH","BOM"
"ZRH","AUH"
"ZRH","NCE"
"ZRH","GRU"
"ZRH","KRK"
"ZRH","TPA"
"ZRH","CAI"
"ZRH","MLA"
"ZRH","HAM"
"ZRH","RUH"
"ZRH","STR"
"ZRH","NRT"
"ZRH","BHX"
"ZRH","BKK"
"ZRH","LUX"
"ZRH","OPO"
"ZRH","VLC"
"ZRH","TFS"
"ZRH","HER"
"ZRH","KEF"
"ZRH","CFU"
"ZRH","BRI"
"ZRH","IBZ"
"ZRH","RHO"
"ZRH","RIX"
"ZRH","BEG"
"ZRH","SKG"
"ZRH","CTA"
"ZRH","BOD"
"ZRH","SVQ"
"ZRH","ACE"
"ZRH","GOT"
"ZRH","FAO"
"ZRH","PMO"
"ZRH","HKG"
"ZRH","JNB"
"ZRH","PUJ"
"ZRH","CHQ"
"ZRH","CAG"
"ZRH","SOF"
"ZRH","ADB"
"ZRH","ESB"
"ZRH","LCA"
"ZRH","NTE"
"ZRH","MAH"
"ZRH","MCT"
"ZRH","FUE"
"ZRH","GDN"
"ZRH","BLL"
"ZRH","OLB"
"ZRH","JTR"
"ZRH","WRO"
"ZRH","RAK"
"ZRH","ZAG"
"ZRH","TIA"
"ZRH","SPU"
"ZRH","BEY"
"ZRH","DBV"
"ZRH","BGO"
"ZRH","KGS"
"ZRH","HRG"
"ZRH","FNC"
"ZRH","BIO"
"ZRH","BDS"
"ZRH","JMK"
"ZRH","DLM"
"ZRH","VNO"
"ZRH","HAJ"
"ZRH","BJV"
"ZRH","SSH"
"ZRH","MLE"
"ZRH","SJO"
"ZRH","SCQ"
"ZRH","ZTH"
"ZRH","TLL"
"ZRH","FLR"
"ZRH","SUF"
"ZRH","ORK"
"ZRH","DJE"
"ZRH","PDL"
"ZRH","LCY"
"ZRH","CPT"
"ZRH","HAV"
"ZRH","JSI"
"ZRH","SKP"
"ZRH","SJJ"
"ZRH","KLX"
"ZRH","PRN"
"ZRH","SMI"
"ZRH","PUY"
"ZRH","TOS"
"ZRH","FSC"
"ZRH","LJU"
"ZRH","SPC"
"ZRH","RMF"
"ZRH","XRY"
"ZRH","SEZ"
"ZRH","NQY"
"ZRH","GZT"
"ZRH","POP"
"ZRH","DRS"
"ZRH","JRO"
"ZRH","GRZ"
"ZRH","BZO"
"ZRH","GWT"
"ZRH","OHD"
"BRU","FRA"
"BRU","IST"
"BRU","ORD"
"BRU","CDG"
"BRU","AMS"
"BRU","DXB"
"BRU","LHR"
"BRU","MIA"
"BRU","JFK"
"BRU","MAD"
"BRU","EWR"
"BRU","VIE"
"BRU","MUC"
"BRU","DUB"
"BRU","BCN"
"BRU","IAD"
"BRU","ZRH"
"BRU","FCO"
"BRU","MAN"
"BRU","ARN"
"BRU","PMI"
"BRU","ATH"
"BRU","CPH"
"BRU","DOH"
"BRU","XIY"
"BRU","YUL"
"BRU","AGP"
"BRU","ISL"
"BRU","MXP"
"BRU","OSL"
"BRU","AYT"
"BRU","WAW"
"BRU","LIS"
"BRU","EDI"
"BRU","BER"
"BRU","ALC"
"BRU","TLV"
"BRU","NAP"
"BRU","MRS"
"BRU","SAW"
"BRU","BUD"
"BRU","PRG"
"BRU","HEL"
"BRU","GVA"
"BRU","BLQ"
"BRU","VCE"
"BRU","LPA"
"BRU","OTP"
"BRU","AUH"
"BRU","NCE"
"BRU","ADD"
"BRU","CAI"
"BRU","MLA"
"BRU","HAM"
"BRU","STR"
"BRU","NRT"
"BRU","BHX"
"BRU","BKK"
"BRU","OPO"
"BRU","VLC"
"BRU","TFS"
"BRU","KEF"
"BRU","HER"
"BRU","CFU"
"BRU","IBZ"
"BRU","BRI"
"BRU","CMN"
"BRU","LYS"
"BRU","RHO"
"BRU","RIX"
"BRU","SKG"
"BRU","BEG"
"BRU","CTA"
"BRU","BOD"
"BRU","ACE"
"BRU","GOT"
"BRU","PSA"
"BRU","FAO"
"BRU","PMO"
"BRU","AMM"
"BRU","PUJ"
"BRU","CHQ"
"BRU","TLS"
"BRU","SOF"
"BRU","ESB"
"BRU","ADB"
"BRU","ALG"
"BRU","MAH"
"BRU","TUN"
"BRU","OLB"
"BRU","RAK"
"BRU","ZAG"
"BRU","LIN"
"BRU","SPU"
"BRU","TIA"
"BRU","BEY"
"BRU","DBV"
"BRU","KGS"
"BRU","HRG"
"BRU","ZAD"
"BRU","FNC"
"BRU","BIO"
"BRU","PFO"
"BRU","JMK"
"BRU","BDS"
"BRU","VNO"
"BRU","EVN"
"BRU","SSH"
"BRU","AGA"
"BRU","SCQ"
"BRU","ZTH"
"BRU","TLL"
"BRU","SDQ"
"BRU","FEZ"
"BRU","FLR"
"BRU","GRO"
"BRU","DSS"
"BRU","DJE"
"BRU","PDL"
"BRU","BOJ"
"BRU","SXB"
"BRU","ABJ"
"BRU","ACC"
"BRU","KIV"
"BRU","HAV"
"BRU","TNG"
"BRU","LAD"
"BRU","BIA"
"BRU","KLX"
"BRU","KGL"
"BRU","PRN"
"BRU","SMI"
"BRU","PUY"
"BRU","AOK"
"BRU","ADA"
"BRU","NDR"
"BRU","AJA"
"BRU","DLA"
"BRU","LJU"
"BRU","LEI"
"BRU","SPC"
"BRU","COO"
"BRU","BMA"
"BRU","MRU"
"BRU","REU"
"BRU","OUD"
"BRU","FIH"
"BRU","RMF"
"BRU","XRY"
"BRU","TIV"
"BRU","OUA"
"BRU","VRA"
"BRU","BCM"
"BRU","MJT"
"BRU","RBA"
"BRU","BJL"
"BRU","BVC"
"BRU","KVA"
"BRU","TTU"
"BRU","FNA"
"BRU","AHU"
"BRU","NBE"
"BRU","KZR"
"BRU","GPA"
"BRU","BJM"
"BRU","AOE"
"MAN","FRA"
"MAN","IST"
"MAN","CDG"
"MAN","AMS"
"MAN","DXB"
"MAN","ATL"
"MAN","LHR"
"MAN","JFK"
"MAN","MAD"
"MAN","YYZ"
"MAN","VIE"
"MAN","DUB"
"MAN","MUC"
"MAN","BCN"
"MAN","IAH"
"MAN","ZRH"
"MAN","FCO"
"MAN","BRU"
"MAN","ARN"
"MAN","PMI"
"MAN","ATH"
"MAN","CPH"
"MAN","DOH"
"MAN","MCO"
"MAN","AGP"
"MAN","DUS"
"MAN","ISL"
"MAN","MXP"
"MAN","OSL"
"MAN","AYT"
"MAN","LIS"
"MAN","BER"
"MAN","CUN"
"MAN","BGY"
"MAN","CRL"
"MAN","ALC"
"MAN","TLV"
"MAN","CGN"
"MAN","NAP"
"MAN","MRS"
"MAN","SIN"
"MAN","SAW"
"MAN","PRG"
"MAN","BUD"
"MAN","HEL"
"MAN","JED"
"MAN","GVA"
"MAN","BLQ"
"MAN","LPA"
"MAN","VCE"
"MAN","AUH"
"MAN","OTP"
"MAN","NCE"
"MAN","KRK"
"MAN","MLA"
"MAN","HAM"
"MAN","OPO"
"MAN","VLC"
"MAN","TFS"
"MAN","KWI"
"MAN","KEF"
"MAN","HER"
"MAN","CFU"
"MAN","DLC"
"MAN","IBZ"
"MAN","RHO"
"MAN","RIX"
"MAN","SKG"
"MAN","CTA"
"MAN","ACE"
"MAN","BOD"
"MAN","SVQ"
"MAN","GOT"
"MAN","EIN"
"MAN","FAO"
"MAN","PSA"
"MAN","PMO"
"MAN","HKG"
"MAN","CHQ"
"MAN","BVA"
"MAN","ADB"
"MAN","SOF"
"MAN","NTE"
"MAN","MAH"
