"year","stage","lat1","long1","lat2","long2"
1991,1,40.443777,-79.962274,38.2542376,-85.759407
1991,1,40.4333222,-86.9161444,38.980666,-76.9369189
1991,1,40.343449,-74.648595,43.0481221,-76.1474244
1991,1,40.254,-111.649,40.7596198,-111.886797
1991,1,40.034072,-75.336553,43.0481221,-76.1474244
1991,1,40.00528,-83.01889,39.7589478,-84.1916069
1991,1,39.97972,-75.15861,38.980666,-76.9369189
1991,1,39.387361,-76.617083,39.7589478,-84.1916069
1991,1,39.18083,-86.52222,38.2542376,-85.759407
1991,1,39.150148,-84.471881,44.9772995,-93.2654692
1991,1,38.954306,-95.2523944,38.2542376,-85.759407
1991,1,38.89806,-77.02083,32.2228765,-110.9748477
1991,1,38.046,-78.507,40.7596198,-111.886797
1991,1,37.580701,-77.538987,38.980666,-76.9369189
1991,1,36.62267,-88.32031,33.7489924,-84.3902644
1991,1,36.299,-82.374,44.9772995,-93.2654692
1991,1,36.144611,-86.80742,32.2228765,-110.9748477
1991,1,36.127866,-80.257628,33.7489924,-84.3902644
1991,1,36.12583,-97.065,38.980666,-76.9369189
1991,1,36.105,-115.14417,32.2228765,-110.9748477
1991,1,36.061518,-94.178188,33.7489924,-84.3902644
1991,1,35.9976,-78.9422,44.9772995,-93.2654692
1991,1,35.89972,-79.04389,43.0481221,-76.1474244
1991,1,35.783,-78.67,38.980666,-76.9369189
1991,1,34.070211,-118.446775,43.0481221,-76.1474244
1991,1,34.038571,-118.709625,40.7596198,-111.886797
1991,1,34.021,-118.28,38.2542376,-85.759407
1991,1,33.9428,-83.378,33.7489924,-84.3902644
1991,1,33.9428,-83.378,38.2542376,-85.759407
1991,1,33.79917,-79.01556,38.2542376,-85.759407
1991,1,33.78083,-84.39278,39.7589478,-84.1916069
1991,1,33.5812611,-101.8866361,39.7589478,-84.1916069
1991,1,33.46167,-88.79444,43.0481221,-76.1474244
1991,1,33.424524,-111.930948,33.7489924,-84.3902644
1991,1,33.202939,-87.539706,33.7489924,-84.3902644
1991,1,32.5321,-92.6584,33.7489924,-84.3902644
1991,1,32.527,-92.074,44.9772995,-93.2654692
1991,1,32.284,-106.7422,38.980666,-76.9369189
1991,1,32.284,-106.7422,40.7596198,-111.886797
1991,1,32.23,-110.95,40.7596198,-111.886797
1991,1,31.33083,-89.33778,38.980666,-76.9369189
1991,1,30.69229,-88.17975,32.2228765,-110.9748477
1991,1,30.437842,-84.28669,38.2542376,-85.759407
1991,1,30.4142,-91.1845,44.9772995,-93.2654692
1991,1,30.03,-90.05056,38.2542376,-85.759407
1991,2,44.9772995,-93.2654692,42.6389216,-83.2910468
1991,2,43.0481221,-76.1474244,40.833989,-74.0970865
1991,2,40.7596198,-111.886797,47.6038321,-122.330062
1991,2,39.7589478,-84.1916069,42.6389216,-83.2910468
1991,2,38.980666,-76.9369189,40.833989,-74.0970865
1991,2,38.2542376,-85.759407,35.2272086,-80.8430827
1991,2,33.7489924,-84.3902644,35.2272086,-80.8430827
1991,2,32.2228765,-110.9748477,47.6038321,-122.330062
1991,3,47.6038321,-122.330062,39.7683331,-86.1583502
1991,3,42.6389216,-83.2910468,39.7683331,-86.1583502
1991,3,40.833989,-74.0970865,39.7683331,-86.1583502
1991,3,35.2272086,-80.8430827,39.7683331,-86.1583502
1992,1,45.6633,-111.0506,43.6166163,-116.200886
1992,1,43.03611,-76.13639,42.2625621,-71.8018877
1992,1,42.728227,-84.492396,39.7589478,-84.1916069
1992,1,42.3893806,-72.5334389,42.2625621,-71.8018877
1992,1,42.265037,-83.746768,33.7489924,-84.3902644
1992,1,42.02101,-93.634763,42.2625621,-71.8018877
1992,1,41.85361,-87.62139,33.4255117,-111.9400164
1992,1,41.8052917,-72.2541944,39.1014537,-84.5124602
1992,1,41.66361,-91.55444,36.0726355,-79.7919754
1992,1,40.862148,-73.883824,42.2625621,-71.8018877
1992,1,40.81778,-96.71333,39.1014537,-84.5124602
1992,1,40.73361,-74.17111,36.0726355,-79.7919754
1992,1,40.72417,-73.79444,33.7489924,-84.3902644
1992,1,40.520212,-80.21476,33.4255117,-111.9400164
1992,1,40.343449,-74.648595,42.2625621,-71.8018877
1992,1,40.254,-111.649,43.6166163,-116.200886
1992,1,40.039993,-75.15654,36.0726355,-79.7919754
1992,1,40.00528,-83.01889,39.1014537,-84.5124602
1992,1,39.97972,-75.15861,33.7489924,-84.3902644
1992,1,39.660556,-75.748639,39.7589478,-84.1916069
1992,1,39.64917,-79.98111,36.0726355,-79.7919754
1992,1,39.51944,-84.73278,39.1014537,-84.5124602
1992,1,39.480403,-88.178844,43.6166163,-116.200886
1992,1,39.18083,-86.52222,43.6166163,-116.200886
1992,1,39.131101,-84.514207,39.7589478,-84.1916069
1992,1,38.954306,-95.2523944,39.7589478,-84.1916069
1992,1,38.93237,-92.33303,36.0726355,-79.7919754
1992,1,38.9264,-77.0221,39.7589478,-84.1916069
1992,1,38.89806,-77.02083,43.6166163,-116.200886
1992,1,38.2575,-85.75389,33.4255117,-111.9400164
1992,1,38.04944,-84.50278,42.2625621,-71.8018877
1992,1,37.9721889,-87.5678444,39.7589478,-84.1916069
1992,1,37.4296,-122.1605,39.1014537,-84.5124602
1992,1,37.32,-89.5271,39.7589478,-84.1916069
1992,1,36.8841694,-76.3012306,42.2625621,-71.8018877
1992,1,36.62267,-88.32031,43.0349931,-87.922497
1992,1,36.299,-82.374,33.7489924,-84.3902644
1992,1,36.127866,-80.257628,33.4255117,-111.9400164
1992,1,36.12583,-97.065,33.7489924,-84.3902644
1992,1,36.12583,-97.065,33.4255117,-111.9400164
1992,1,36.061518,-94.178188,43.0349931,-87.922497
1992,1,35.9976,-78.9422,36.0726355,-79.7919754
1992,1,35.89972,-79.04389,39.1014537,-84.5124602
1992,1,35.407905,-78.736696,36.0726355,-79.7919754
1992,1,35.30611,-80.73444,42.2625621,-71.8018877
1992,1,35.13833,-90.05056,43.0349931,-87.922497
1992,1,34.070211,-118.446775,33.4255117,-111.9400164
1992,1,34.038571,-118.709625,43.0349931,-87.922497
1992,1,34.021,-118.28,43.0349931,-87.922497
1992,1,33.78083,-84.39278,43.0349931,-87.922497
1992,1,33.5812611,-101.8866361,36.0726355,-79.7919754
1992,1,33.51406,-90.1893619,39.1014537,-84.5124602
1992,1,33.202939,-87.539706,39.1014537,-84.5124602
1992,1,32.527,-92.074,43.0349931,-87.922497
1992,1,32.42778,-81.77944,33.7489924,-84.3902644
1992,1,32.284,-106.7422,33.4255117,-111.9400164
1992,1,32.23,-110.95,33.7489924,-84.3902644
1992,1,31.777608,-106.505718,39.7589478,-84.1916069
1992,1,30.437842,-84.28669,43.6166163,-116.200886
1992,1,30.4142,-91.1845,43.6166163,-116.200886
1992,1,30.218444,-92.039056,33.4255117,-111.9400164
1992,1,29.93861,-90.12056,33.7489924,-84.3902644
1992,1,29.72472,-95.34694,43.0349931,-87.922497
1992,1,28.0592361,-82.4064722,43.6166163,-116.200886
1992,2,43.6166163,-116.200886,35.0841034,-106.650985
1992,2,43.0349931,-87.922497,39.100105,-94.5781416
1992,2,42.2625621,-71.8018877,39.9527237,-75.1635262
1992,2,39.7589478,-84.1916069,39.100105,-94.5781416
1992,2,39.1014537,-84.5124602,38.0464066,-84.4970393
1992,2,36.0726355,-79.7919754,39.9527237,-75.1635262
1992,2,33.7489924,-84.3902644,38.0464066,-84.4970393
1992,2,33.4255117,-111.9400164,35.0841034,-106.650985
1992,3,39.9527237,-75.1635262,44.9772995,-93.2654692
1992,3,39.100105,-94.5781416,44.9772995,-93.2654692
1992,3,38.0464066,-84.4970393,44.9772995,-93.2654692
1992,3,35.0841034,-106.650985,44.9772995,-93.2654692
1993,1,43.604,-116.204,40.7596198,-111.886797
1993,1,43.045028,-87.918167,39.7683331,-86.1583502
1993,1,42.3893806,-72.5334389,43.0481221,-76.1474244
1993,1,42.265037,-83.746768,32.2228765,-110.9748477
1993,1,42.235046,-71.806381,36.0998131,-80.2440518
1993,1,42.02101,-93.634763,32.2228765,-110.9748477
1993,1,41.66361,-91.55444,36.1622767,-86.7742984
1993,1,41.4875,-71.53556,36.0998131,-80.2440518
1993,1,40.89073,-73.900158,43.0481221,-76.1474244
1993,1,40.81778,-96.71333,43.0481221,-76.1474244
1993,1,40.80889,-77.85583,43.0481221,-76.1474244
1993,1,40.762,-111.839,36.1622767,-86.7742984
1993,1,40.73361,-74.17111,28.5421109,-81.3790304
1993,1,40.72417,-73.79444,36.0998131,-80.2440518
1993,1,40.443777,-79.962274,36.1622767,-86.7742984
1993,1,40.4333222,-86.9161444,36.0998131,-80.2440518
1993,1,40.2788,-74.7354,36.1622767,-86.7742984
1993,1,40.254,-111.649,41.9941334,-87.8756737
1993,1,40.20694,-85.40611,41.9941334,-87.8756737
1993,1,40.096259,-88.235956,40.7596198,-111.886797
1993,1,39.97972,-75.15861,40.7596198,-111.886797
1993,1,39.785,-84.059,39.7683331,-86.1583502
1993,1,39.660556,-75.748639,39.7683331,-86.1583502
1993,1,39.3154528,-76.6573806,43.0481221,-76.1474244
1993,1,39.18083,-86.52222,39.7683331,-86.1583502
1993,1,39.150148,-84.471881,39.7683331,-86.1583502
1993,1,39.131101,-84.514207,43.0481221,-76.1474244
1993,1,38.954306,-95.2523944,28.5421109,-81.3790304
1993,1,38.954306,-95.2523944,41.9941334,-87.8756737
1993,1,38.93237,-92.33303,40.7596198,-111.886797
1993,1,38.897755,-77.049329,32.2228765,-110.9748477
1993,1,38.2575,-85.75389,39.7683331,-86.1583502
1993,1,38.04944,-84.50278,36.1622767,-86.7742984
1993,1,38.046,-78.507,43.0481221,-76.1474244
1993,1,37.9721889,-87.5678444,28.5421109,-81.3790304
1993,1,37.70833,-89.21861,41.9941334,-87.8756737
1993,1,37.3491111,-121.9353028,40.7596198,-111.886797
1993,1,36.98583,-86.4575,28.5421109,-81.3790304
1993,1,36.144611,-86.80742,40.7596198,-111.886797
1993,1,36.127866,-80.257628,36.1622767,-86.7742984
1993,1,36.12583,-97.065,39.7683331,-86.1583502
1993,1,36.061518,-94.178188,36.0998131,-80.2440518
1993,1,35.9976,-78.9422,41.9941334,-87.8756737
1993,1,35.951167,-83.925028,28.5421109,-81.3790304
1993,1,35.89972,-79.04389,36.0998131,-80.2440518
1993,1,35.597391,-77.367167,36.0998131,-80.2440518
1993,1,35.13833,-90.05056,28.5421109,-81.3790304
1993,1,35.050382,-85.30091,36.1622767,-86.7742984
1993,1,34.070211,-118.446775,41.9941334,-87.8756737
1993,1,34.070211,-118.446775,32.2228765,-110.9748477
1993,1,33.79917,-79.01556,32.2228765,-110.9748477
1993,1,33.78722,-118.11417,40.7596198,-111.886797
1993,1,33.78083,-84.39278,32.2228765,-110.9748477
1993,1,33.5812611,-101.8866361,36.0998131,-80.2440518
1993,1,32.84028,-96.78056,41.9941334,-87.8756737
1993,1,32.527,-92.074,36.1622767,-86.7742984
1993,1,32.284,-106.7422,43.0481221,-76.1474244
1993,1,32.284,-106.7422,32.2228765,-110.9748477
1993,1,32.23,-110.95,40.7596198,-111.886797
1993,1,30.437842,-84.28669,28.5421109,-81.3790304
1993,1,30.4142,-91.1845,41.9941334,-87.8756737
1993,1,30.03,-90.05056,39.7683331,-86.1583502
1993,1,29.93861,-90.12056,28.5421109,-81.3790304
1993,1,29.72278,-95.36528,32.2228765,-110.9748477
1993,2,43.0481221,-76.1474244,40.833989,-74.0970865
1993,2,41.9941334,-87.8756737,38.6280278,-90.1910154
1993,2,40.7596198,-111.886797,47.6038321,-122.330062
1993,2,39.7683331,-86.1583502,38.6280278,-90.1910154
1993,2,36.1622767,-86.7742984,35.2272086,-80.8430827
1993,2,36.0998131,-80.2440518,40.833989,-74.0970865
1993,2,32.2228765,-110.9748477,47.6038321,-122.330062
1993,2,28.5421109,-81.3790304,35.2272086,-80.8430827
1993,3,47.6038321,-122.330062,29.9759983,-90.0782127
1993,3,40.833989,-74.0970865,29.9759983,-90.0782127
1993,3,38.6280278,-90.1910154,29.9759983,-90.0782127
1993,3,35.2272086,-80.8430827,29.9759983,-90.0782127
1994,1,46.735,-117.1575,38.9340002,-76.8966397
1994,1,44.97694,-93.22833,38.5810606,-121.493895
1994,1,44.499547,-88.055049,41.2230048,-111.9738429
1994,1,43.604,-116.204,38.5810606,-121.493895
1994,1,43.06942,-89.396972,41.2230048,-111.9738429
1994,1,43.045028,-87.918167,27.7703796,-82.6695085
1994,1,43.03611,-76.13639,41.2230048,-111.9738429
1994,1,42.728227,-84.492396,27.7703796,-82.6695085
1994,1,42.3893806,-72.5334389,37.8000123,-97.3183763
1994,1,42.335,-71.1675,38.9340002,-76.8966397
1994,1,42.265037,-83.746768,37.8000123,-97.3183763
1994,1,41.82361,-71.41833,38.0464066,-84.4970393
1994,1,41.8052917,-72.2541944,40.7095827,-73.592341
1994,1,40.81778,-96.71333,40.7095827,-73.592341
1994,1,40.80889,-77.85583,40.7095827,-73.592341
1994,1,40.73361,-74.17111,27.7703796,-82.6695085
1994,1,40.4333222,-86.9161444,38.0464066,-84.4970393
1994,1,40.2788,-74.7354,40.7095827,-73.592341
1994,1,40.096259,-88.235956,35.4729886,-97.5170536
1994,1,40.00528,-83.01889,38.9340002,-76.8966397
1994,1,39.97972,-75.15861,38.9340002,-76.8966397
1994,1,39.956389,-75.190833,38.9340002,-76.8966397
1994,1,39.346803,-76.618615,38.5810606,-121.493895
1994,1,39.18083,-86.52222,38.9340002,-76.8966397
1994,1,39.131101,-84.514207,41.2230048,-111.9738429
1994,1,38.99528,-76.94139,37.8000123,-97.3183763
1994,1,38.984491,-76.487782,41.2230048,-111.9738429
1994,1,38.954306,-95.2523944,38.0464066,-84.4970393
1994,1,38.93237,-92.33303,41.2230048,-111.9738429
1994,1,38.89806,-77.02083,35.4729886,-97.5170536
1994,1,38.897755,-77.049329,40.7095827,-73.592341
1994,1,38.63246,-90.22797,37.8000123,-97.3183763
1994,1,38.430436676217,-78.859574442134,40.7095827,-73.592341
1994,1,38.332917,-81.616524,38.0464066,-84.4970393
1994,1,38.2575,-85.75389,38.5810606,-121.493895
1994,1,38.04944,-84.50278,27.7703796,-82.6695085
1994,1,38.046,-78.507,38.5810606,-121.493895
1994,1,37.70833,-89.21861,38.5810606,-121.493895
1994,1,37.349356,-79.180225,38.9340002,-76.8966397
1994,1,36.98583,-86.4575,37.8000123,-97.3183763
1994,1,36.14861,-95.94194,35.4729886,-97.5170536
1994,1,36.127866,-80.257628,38.0464066,-84.4970393
1994,1,36.12583,-97.065,35.4729886,-97.5170536
1994,1,36.076783,-79.768849,35.4729886,-97.5170536
1994,1,36.061518,-94.178188,35.4729886,-97.5170536
1994,1,35.9976,-78.9422,27.7703796,-82.6695085
1994,1,35.951167,-83.925028,27.7703796,-82.6695085
1994,1,35.89972,-79.04389,38.9340002,-76.8966397
1994,1,35.050382,-85.30091,38.0464066,-84.4970393
1994,1,34.070211,-118.446775,41.2230048,-111.9738429
1994,1,34.070211,-118.446775,35.4729886,-97.5170536
1994,1,34.038571,-118.709625,37.8000123,-97.3183763
1994,1,33.5812611,-101.8866361,37.8000123,-97.3183763
1994,1,33.5812611,-101.8866361,37.8000123,-97.3183763
1994,1,33.5021639,-86.8092444,40.7095827,-73.592341
1994,1,33.202939,-87.539706,38.0464066,-84.4970393
1994,1,32.284,-106.7422,35.4729886,-97.5170536
1994,1,32.284,-106.7422,38.5810606,-121.493895
1994,1,32.23,-110.95,38.5810606,-121.493895
1994,1,30.218444,-92.039056,27.7703796,-82.6695085
1994,1,29.72278,-95.36528,27.7703796,-82.6695085
1994,1,29.64944,-82.35111,40.7095827,-73.592341
1994,1,28.6068,-81.1976,38.0464066,-84.4970393
1994,1,21.2942917,-157.818875,41.2230048,-111.9738429
1994,2,41.2230048,-111.9738429,34.0536909,-118.242766
1994,2,40.7095827,-73.592341,25.7741728,-80.19362
1994,2,38.9340002,-76.8966397,25.7741728,-80.19362
1994,2,38.5810606,-121.493895,34.0536909,-118.242766
1994,2,38.0464066,-84.4970393,35.9603948,-83.9210261
1994,2,37.8000123,-97.3183763,32.7762719,-96.7968559
1994,2,35.4729886,-97.5170536,32.7762719,-96.7968559
1994,2,27.7703796,-82.6695085,35.9603948,-83.9210261
1994,3,35.9603948,-83.9210261,35.2272086,-80.8430827
1994,3,34.0536909,-118.242766,35.2272086,-80.8430827
1994,3,32.7762719,-96.7968559,35.2272086,-80.8430827
1994,3,25.7741728,-80.19362,35.2272086,-80.8430827
1995,1,47.665,-117.399,40.7596198,-111.886797
1995,1,44.97694,-93.22833,39.2908816,-76.610759
1995,1,44.499547,-88.055049,30.2711286,-97.7436995
1995,1,44.045,-123.066,40.7596198,-111.886797
1995,1,43.03611,-76.13639,30.2711286,-97.7436995
1995,1,42.814957,-75.542754,39.7589478,-84.1916069
1995,1,42.728227,-84.492396,30.4380832,-84.2809332
1995,1,42.3893806,-72.5334389,42.6511674,-73.754968
1995,1,42.265037,-83.746768,39.7589478,-84.1916069
1995,1,42.02101,-93.634763,30.4380832,-84.2809332
1995,1,41.8052917,-72.2541944,40.7596198,-111.886797
1995,1,41.1825,-111.945,30.4380832,-84.2809332
1995,1,40.89073,-73.900158,35.1460249,-90.0517638
1995,1,40.80889,-77.85583,39.2908816,-76.610759
1995,1,40.762,-111.839,43.6166163,-116.200886
1995,1,40.727648,-74.073173,42.6511674,-73.754968
1995,1,40.4333222,-86.9161444,30.2711286,-97.7436995
1995,1,40.254,-111.649,35.1460249,-90.0517638
1995,1,40.20694,-85.40611,35.1460249,-90.0517638
1995,1,40.096259,-88.235956,42.6511674,-73.754968
1995,1,40.034072,-75.336553,42.6511674,-73.754968
1995,1,39.97972,-75.15861,40.7596198,-111.886797
1995,1,39.956389,-75.190833,39.2908816,-76.610759
1995,1,39.679492,-77.346435,35.1460249,-90.0517638
1995,1,39.51944,-84.73278,39.7589478,-84.1916069
1995,1,39.18083,-86.52222,43.6166163,-116.200886
1995,1,39.150148,-84.471881,30.4380832,-84.2809332
1995,1,39.131101,-84.514207,40.7596198,-111.886797
1995,1,38.99528,-76.94139,40.7596198,-111.886797
1995,1,38.954306,-95.2523944,39.7589478,-84.1916069
1995,1,38.93237,-92.33303,43.6166163,-116.200886
1995,1,38.89806,-77.02083,30.4380832,-84.2809332
1995,1,38.63246,-90.22797,39.2908816,-76.610759
1995,1,38.2575,-85.75389,30.2711286,-97.7436995
1995,1,38.04944,-84.50278,35.1460249,-90.0517638
1995,1,38.046,-78.507,39.7589478,-84.1916069
1995,1,37.70833,-89.21861,30.2711286,-97.7436995
1995,1,37.4296,-122.1605,42.6511674,-73.754968
1995,1,37.3491111,-121.9353028,43.6166163,-116.200886
1995,1,36.98583,-86.4575,39.7589478,-84.1916069
1995,1,36.8841694,-76.3012306,42.6511674,-73.754968
1995,1,36.62267,-88.32031,30.4380832,-84.2809332
1995,1,36.14861,-95.94194,42.6511674,-73.754968
1995,1,36.127866,-80.257628,39.2908816,-76.610759
1995,1,36.12583,-97.065,39.2908816,-76.610759
1995,1,36.12583,-97.065,35.1460249,-90.0517638
1995,1,36.076783,-79.768849,39.2908816,-76.610759
1995,1,36.061518,-94.178188,30.2711286,-97.7436995
1995,1,35.89972,-79.04389,30.4380832,-84.2809332
1995,1,35.30611,-80.73444,42.6511674,-73.754968
1995,1,35.13833,-90.05056,30.2711286,-97.7436995
1995,1,35.050382,-85.30091,40.7596198,-111.886797
1995,1,34.070211,-118.446775,43.6166163,-116.200886
1995,1,33.78722,-118.11417,43.6166163,-116.200886
1995,1,33.5812611,-101.8866361,40.7596198,-111.886797
1995,1,33.46167,-88.79444,43.6166163,-116.200886
1995,1,33.424524,-111.930948,35.1460249,-90.0517638
1995,1,33.202939,-87.539706,39.2908816,-76.610759
1995,1,32.23,-110.95,39.7589478,-84.1916069
1995,1,29.93861,-90.12056,35.1460249,-90.0517638
1995,1,29.79235,-90.80135,39.7589478,-84.1916069
1995,1,29.72278,-95.36528,30.2711286,-97.7436995
1995,1,29.64944,-82.35111,43.6166163,-116.200886
1995,1,29.64944,-82.35111,30.4380832,-84.2809332
1995,2,43.6166163,-116.200886,37.8044557,-122.271356
1995,2,42.6511674,-73.754968,40.833989,-74.0970865
1995,2,40.7596198,-111.886797,37.8044557,-122.271356
1995,2,39.7589478,-84.1916069,39.100105,-94.5781416
1995,2,39.2908816,-76.610759,40.833989,-74.0970865
1995,2,35.1460249,-90.0517638,33.5206824,-86.8024326
1995,2,30.4380832,-84.2809332,33.5206824,-86.8024326
1995,2,30.2711286,-97.7436995,39.100105,-94.5781416
1995,3,40.833989,-74.0970865,47.6038321,-122.330062
1995,3,39.100105,-94.5781416,47.6038321,-122.330062
1995,3,37.8044557,-122.271356,47.6038321,-122.330062
1995,3,33.5206824,-86.8024326,47.6038321,-122.330062
1996,1,45.6633,-111.0506,35.0841034,-106.650985
1996,1,45.575,-122.728,43.0349931,-87.922497
1996,1,44.499547,-88.055049,32.7762719,-96.7968559
1996,1,43.045028,-87.918167,41.8239891,-71.4128343
1996,1,43.03611,-76.13639,35.0841034,-106.650985
1996,1,42.920919,-78.85754,32.7762719,-96.7968559
1996,1,42.814957,-75.542754,39.7683331,-86.1583502
1996,1,42.3893806,-72.5334389,41.8239891,-71.4128343
1996,1,42.335,-71.1675,28.5421109,-81.3790304
1996,1,42.265037,-83.746768,43.0349931,-87.922497
1996,1,42.25444,-83.64722,39.7683331,-86.1583502
1996,1,42.02101,-93.634763,32.7762719,-96.7968559
1996,1,41.9351056,-88.7855694,37.5385087,-77.43428
1996,1,41.8052917,-72.2541944,39.7683331,-86.1583502
1996,1,41.66361,-91.55444,33.4255117,-111.9400164
1996,1,41.464198,-87.048338,33.4255117,-111.9400164
1996,1,40.80889,-77.85583,41.8239891,-71.4128343
1996,1,40.762,-111.839,32.7762719,-96.7968559
1996,1,40.69167,-89.59417,41.8239891,-71.4128343
1996,1,40.4333222,-86.9161444,35.0841034,-106.650985
1996,1,40.343449,-74.648595,39.7683331,-86.1583502
1996,1,40.279475,-74.007583,41.8239891,-71.4128343
1996,1,40.034072,-75.336553,43.0349931,-87.922497
1996,1,39.97972,-75.15861,28.5421109,-81.3790304
1996,1,39.956389,-75.190833,35.0841034,-106.650985
1996,1,39.18083,-86.52222,28.5421109,-81.3790304
1996,1,39.131101,-84.514207,28.5421109,-81.3790304
1996,1,38.99528,-76.94139,33.4255117,-111.9400164
1996,1,38.954306,-95.2523944,37.5385087,-77.43428
1996,1,38.954306,-95.2523944,33.4255117,-111.9400164
1996,1,38.89806,-77.02083,37.5385087,-77.43428
1996,1,38.897755,-77.049329,33.4255117,-111.9400164
1996,1,38.2575,-85.75389,43.0349931,-87.922497
1996,1,38.04944,-84.50278,32.7762719,-96.7968559
1996,1,37.552918,-77.4529,39.7683331,-86.1583502
1996,1,37.4296,-122.1605,41.8239891,-71.4128343
1996,1,37.3491111,-121.9353028,33.4255117,-111.9400164
1996,1,37.33536,-121.87985,32.7762719,-96.7968559
1996,1,37.22222,-80.41889,32.7762719,-96.7968559
1996,1,36.53611,-87.35694,28.5421109,-81.3790304
1996,1,36.14861,-95.94194,43.0349931,-87.922497
1996,1,36.127866,-80.257628,43.0349931,-87.922497
1996,1,36.12583,-97.065,28.5421109,-81.3790304
1996,1,36.061518,-94.178188,41.8239891,-71.4128343
1996,1,36.05972,-79.82556,28.5421109,-81.3790304
1996,1,35.9976,-78.9422,39.7683331,-86.1583502
1996,1,35.89972,-79.04389,37.5385087,-77.43428
1996,1,35.303752,-83.18234,35.0841034,-106.650985
1996,1,35.13833,-90.05056,35.0841034,-106.650985
1996,1,34.68028,-82.84639,35.0841034,-106.650985
1996,1,34.070211,-118.446775,32.7762719,-96.7968559
1996,1,34.070211,-118.446775,39.7683331,-86.1583502
1996,1,33.9428,-83.378,35.0841034,-106.650985
1996,1,33.78083,-84.39278,28.5421109,-81.3790304
1996,1,33.5812611,-101.8866361,43.0349931,-87.922497
1996,1,33.5812611,-101.8866361,37.5385087,-77.43428
1996,1,33.51406,-90.1893619,37.5385087,-77.43428
1996,1,33.500979,-80.846522,33.4255117,-111.9400164
1996,1,33.46167,-88.79444,39.7683331,-86.1583502
1996,1,32.527,-92.074,43.0349931,-87.922497
1996,1,32.284,-106.7422,37.5385087,-77.43428
1996,1,32.23,-110.95,33.4255117,-111.9400164
1996,1,30.03,-90.05056,37.5385087,-77.43428
1996,1,28.6068,-81.1976,41.8239891,-71.4128343
1996,2,43.0349931,-87.922497,44.9772995,-93.2654692
1996,2,41.8239891,-71.4128343,33.7489924,-84.3902644
1996,2,39.7683331,-86.1583502,38.0464066,-84.4970393
1996,2,37.5385087,-77.43428,33.7489924,-84.3902644
1996,2,35.0841034,-106.650985,39.7392364,-104.984862
1996,2,33.4255117,-111.9400164,39.7392364,-104.984862
1996,2,32.7762719,-96.7968559,44.9772995,-93.2654692
1996,2,28.5421109,-81.3790304,38.0464066,-84.4970393
1996,3,44.9772995,-93.2654692,40.833989,-74.0970865
1996,3,39.7392364,-104.984862,40.833989,-74.0970865
1996,3,38.0464066,-84.4970393,40.833989,-74.0970865
1996,3,33.7489924,-84.3902644,40.833989,-74.0970865
1997,1,45.6633,-111.0506,40.7596198,-111.886797
1997,1,44.97694,-93.22833,39.100105,-94.5781416
1997,1,43.06942,-89.396972,40.4416941,-79.9900861
1997,1,43.045028,-87.918167,35.2272086,-80.8430827
1997,1,42.3893806,-72.5334389,40.4416941,-79.9900861
1997,1,42.353932,-71.120355,39.100105,-94.5781416
1997,1,42.335,-71.1675,40.7596198,-111.886797
1997,1,42.02101,-93.634763,42.6875323,-83.2341028
1997,1,41.82361,-71.41833,35.2272086,-80.8430827
1997,1,41.66361,-91.55444,40.7596198,-111.886797
1997,1,41.4875,-71.53556,35.1460249,-90.0517638
1997,1,41.464198,-87.048338,40.7596198,-111.886797
1997,1,41.1601694,-73.2580667,36.0998131,-80.2440518
1997,1,40.762,-111.839,32.2228765,-110.9748477
1997,1,40.69059,-73.979176,36.0998131,-80.2440518
1997,1,40.4333222,-86.9161444,35.1460249,-90.0517638
1997,1,40.343449,-74.648595,36.0998131,-80.2440518
1997,1,40.096259,-88.235956,42.6875323,-83.2341028
1997,1,40.096259,-88.235956,35.2272086,-80.8430827
1997,1,40.034072,-75.336553,36.0998131,-80.2440518
1997,1,40.0047,-105.2606,36.0998131,-80.2440518
1997,1,39.995245,-75.234806,40.7596198,-111.886797
1997,1,39.97972,-75.15861,39.100105,-94.5781416
1997,1,39.84361,-86.16722,42.6875323,-83.2341028
1997,1,39.51944,-84.73278,39.100105,-94.5781416
1997,1,39.3154528,-76.6573806,40.4416941,-79.9900861
1997,1,39.18083,-86.52222,36.0998131,-80.2440518
1997,1,39.150148,-84.471881,42.6875323,-83.2341028
1997,1,39.131101,-84.514207,42.6875323,-83.2341028
1997,1,38.99528,-76.94139,35.1460249,-90.0517638
1997,1,38.984491,-76.487782,32.2228765,-110.9748477
1997,1,38.954306,-95.2523944,35.1460249,-90.0517638
1997,1,38.89806,-77.02083,32.2228765,-110.9748477
1997,1,38.332917,-81.616524,35.1460249,-90.0517638
1997,1,38.2575,-85.75389,40.4416941,-79.9900861
1997,1,38.04944,-84.50278,40.7596198,-111.886797
1997,1,38.046,-78.507,40.7596198,-111.886797
1997,1,37.976669,-121.315095,40.7596198,-111.886797
1997,1,37.841247,-122.106409,32.2228765,-110.9748477
1997,1,37.4296,-122.1605,32.2228765,-110.9748477
1997,1,36.8841694,-76.3012306,40.4416941,-79.9900861
1997,1,36.62267,-88.32031,35.2272086,-80.8430827
1997,1,36.14861,-95.94194,39.100105,-94.5781416
1997,1,36.144611,-86.80742,42.6875323,-83.2341028
1997,1,36.127866,-80.257628,32.2228765,-110.9748477
1997,1,36.12583,-97.065,32.2228765,-110.9748477
