"lat","long","r","c","a","coastline"
69.1,-163.7,210,164,1,1
67.1,-163.7,230,164,1,1
66.5,-163.7,236,164,1,1
66.2,-163.7,239,164,1,1
66.1,-163.7,240,164,1,1
64.5,-163.7,256,164,1,1
63.2,-163.7,269,164,1,1
59.7,-163.7,304,164,1,1
55,-163.7,351,164,1,1
54.5,-163.7,356,164,1,1
-85.2,-163.7,1753,164,1,1
69.1,-163.6,210,165,1,1
67.1,-163.6,230,165,1,1
66.5,-163.6,236,165,1,1
66.4,-163.6,237,165,1,1
66.3,-163.6,238,165,1,1
66,-163.6,241,165,1,1
64.5,-163.6,256,165,1,1
63.2,-163.6,269,165,1,1
59.7,-163.6,304,165,1,1
55.1,-163.6,350,165,1,1
54.5,-163.6,356,165,1,1
-85.2,-163.6,1753,165,1,1
69.2,-163.5,209,166,1,1
67,-163.5,231,166,1,1
66,-163.5,241,166,1,1
64.5,-163.5,256,166,1,1
63.1,-163.5,270,166,1,1
59.7,-163.5,304,166,1,1
55.1,-163.5,350,166,1,1
54.5,-163.5,356,166,1,1
-78.7,-163.5,1688,166,1,1
-85.2,-163.5,1753,166,1,1
69.2,-163.4,209,167,1,1
67,-163.4,231,167,1,1
66,-163.4,241,167,1,1
64.5,-163.4,256,167,1,1
63.1,-163.4,270,167,1,1
59.8,-163.4,303,167,1,1
55.1,-163.4,350,167,1,1
54.5,-163.4,356,167,1,1
-78.6,-163.4,1687,167,1,1
-78.7,-163.4,1688,167,1,1
-85.2,-163.4,1753,167,1,1
69.2,-163.3,209,168,1,1
67,-163.3,231,168,1,1
66,-163.3,241,168,1,1
64.4,-163.3,257,168,1,1
63.1,-163.3,270,168,1,1
59.8,-163.3,303,168,1,1
55.2,-163.3,349,168,1,1
54.5,-163.3,356,168,1,1
-78.6,-163.3,1687,168,1,1
-78.8,-163.3,1689,168,1,1
-85.2,-163.3,1753,168,1,1
69.3,-163.2,208,169,1,1
66.9,-163.2,232,169,1,1
66,-163.2,241,169,1,1
64.4,-163.2,257,169,1,1
63.1,-163.2,270,169,1,1
59.8,-163.2,303,169,1,1
55.2,-163.2,349,169,1,1
54.6,-163.2,355,169,1,1
-78.5,-163.2,1686,169,1,1
-78.8,-163.2,1689,169,1,1
-85.2,-163.2,1753,169,1,1
69.4,-163.1,207,170,1,1
66.9,-163.1,232,170,1,1
66,-163.1,241,170,1,1
64.4,-163.1,257,170,1,1
63,-163.1,271,170,1,1
59.8,-163.1,303,170,1,1
55.2,-163.1,349,170,1,1
54.6,-163.1,355,170,1,1
-78.5,-163.1,1686,170,1,1
-78.9,-163.1,1690,170,1,1
-85.2,-163.1,1753,170,1,1
69.6,-163,205,171,1,1
69.5,-163,206,171,1,1
66.9,-163,232,171,1,1
66,-163,241,171,1,1
64.4,-163,257,171,1,1
63,-163,271,171,1,1
59.8,-163,303,171,1,1
55.2,-163,349,171,1,1
54.6,-163,355,171,1,1
-78.5,-163,1686,171,1,1
-78.9,-163,1690,171,1,1
-85.3,-163,1754,171,1,1
69.8,-162.9,203,172,1,1
69.7,-162.9,204,172,1,1
66.9,-162.9,232,172,1,1
66,-162.9,241,172,1,1
64.3,-162.9,258,172,1,1
63.1,-162.9,270,172,1,1
59.8,-162.9,303,172,1,1
55.3,-162.9,348,172,1,1
54.7,-162.9,354,172,1,1
-78.5,-162.9,1686,172,1,1
-79,-162.9,1691,172,1,1
-79.1,-162.9,1692,172,1,1
-85.3,-162.9,1754,172,1,1
69.9,-162.8,202,173,1,1
66.8,-162.8,233,173,1,1
66,-162.8,241,173,1,1
64.3,-162.8,258,173,1,1
63.1,-162.8,270,173,1,1
59.9,-162.8,302,173,1,1
55.3,-162.8,348,173,1,1
54.7,-162.8,354,173,1,1
-78.5,-162.8,1686,173,1,1
-79.1,-162.8,1692,173,1,1
-85.3,-162.8,1754,173,1,1
69.9,-162.7,202,174,1,1
66.8,-162.7,233,174,1,1
66,-162.7,241,174,1,1
64.3,-162.7,258,174,1,1
63.2,-162.7,269,174,1,1
59.9,-162.7,302,174,1,1
55.3,-162.7,348,174,1,1
54.8,-162.7,353,174,1,1
-78.5,-162.7,1686,174,1,1
-79.2,-162.7,1693,174,1,1
-85.3,-162.7,1754,174,1,1
70,-162.6,201,175,1,1
66.8,-162.6,233,175,1,1
66.1,-162.6,240,175,1,1
64.4,-162.6,257,175,1,1
63.3,-162.6,268,175,1,1
59.9,-162.6,302,175,1,1
55.4,-162.6,347,175,1,1
54.8,-162.6,353,175,1,1
-78.5,-162.6,1686,175,1,1
-79.2,-162.6,1693,175,1,1
-85.3,-162.6,1754,175,1,1
70,-162.5,201,176,1,1
66.7,-162.5,234,176,1,1
66.1,-162.5,240,176,1,1
64.4,-162.5,257,176,1,1
63.3,-162.5,268,176,1,1
59.9,-162.5,302,176,1,1
55.4,-162.5,347,176,1,1
54.9,-162.5,352,176,1,1
-78.5,-162.5,1686,176,1,1
-79.3,-162.5,1694,176,1,1
-85.3,-162.5,1754,176,1,1
70.1,-162.4,200,177,1,1
66.7,-162.4,234,177,1,1
66.1,-162.4,240,177,1,1
64.5,-162.4,256,177,1,1
63.4,-162.4,267,177,1,1
59.9,-162.4,302,177,1,1
55.5,-162.4,346,177,1,1
54.9,-162.4,352,177,1,1
-78.5,-162.4,1686,177,1,1
-79.3,-162.4,1694,177,1,1
-85.3,-162.4,1754,177,1,1
70.1,-162.3,200,178,1,1
66.6,-162.3,235,178,1,1
66.1,-162.3,240,178,1,1
64.5,-162.3,256,178,1,1
63.4,-162.3,267,178,1,1
59.8,-162.3,303,178,1,1
55.5,-162.3,346,178,1,1
55,-162.3,351,178,1,1
-78.5,-162.3,1686,178,1,1
-79.3,-162.3,1694,178,1,1
-85.3,-162.3,1754,178,1,1
70.2,-162.2,199,179,1,1
66.5,-162.2,236,179,1,1
66.1,-162.2,240,179,1,1
64.5,-162.2,256,179,1,1
63.5,-162.2,266,179,1,1
59.8,-162.2,303,179,1,1
55.6,-162.2,345,179,1,1
55,-162.2,351,179,1,1
-78.5,-162.2,1686,179,1,1
-79.4,-162.2,1695,179,1,1
-85.4,-162.2,1755,179,1,1
70.2,-162.1,199,180,1,1
66.5,-162.1,236,180,1,1
66.1,-162.1,240,180,1,1
64.6,-162.1,255,180,1,1
63.5,-162.1,266,180,1,1
59.7,-162.1,304,180,1,1
55.6,-162.1,345,180,1,1
55,-162.1,351,180,1,1
-78.6,-162.1,1687,180,1,1
-79.4,-162.1,1695,180,1,1
-85.4,-162.1,1755,180,1,1
70.3,-162,198,181,1,1
66.4,-162,237,181,1,1
66.1,-162,240,181,1,1
64.6,-162,255,181,1,1
63.5,-162,266,181,1,1
59.7,-162,304,181,1,1
59.3,-162,308,181,1,1
59.2,-162,309,181,1,1
59.1,-162,310,181,1,1
59,-162,311,181,1,1
58.9,-162,312,181,1,1
55.7,-162,344,181,1,1
55.1,-162,350,181,1,1
-78.6,-162,1687,181,1,1
-79.4,-162,1695,181,1,1
-85.4,-162,1755,181,1,1
70.3,-161.9,198,182,1,1
66.3,-161.9,238,182,1,1
66.1,-161.9,240,182,1,1
64.6,-161.9,255,182,1,1
63.5,-161.9,266,182,1,1
59.6,-161.9,305,182,1,1
59.5,-161.9,306,182,1,1
59.4,-161.9,307,182,1,1
58.8,-161.9,313,182,1,1
58.7,-161.9,314,182,1,1
58.6,-161.9,315,182,1,1
55.7,-161.9,344,182,1,1
55.1,-161.9,350,182,1,1
-78.6,-161.9,1687,182,1,1
-79.5,-161.9,1696,182,1,1
-85.4,-161.9,1755,182,1,1
70.3,-161.8,198,183,1,1
66.2,-161.8,239,183,1,1
64.6,-161.8,255,183,1,1
63.4,-161.8,267,183,1,1
58.6,-161.8,315,183,1,1
55.8,-161.8,343,183,1,1
55.1,-161.8,350,183,1,1
-78.6,-161.8,1687,183,1,1
-79.5,-161.8,1696,183,1,1
-85.4,-161.8,1755,183,1,1
70.3,-161.7,198,184,1,1
64.6,-161.7,255,184,1,1
63.4,-161.7,267,184,1,1
58.6,-161.7,315,184,1,1
55.8,-161.7,343,184,1,1
55.2,-161.7,349,184,1,1
-78.6,-161.7,1687,184,1,1
-79.5,-161.7,1696,184,1,1
-85.4,-161.7,1755,184,1,1
70.3,-161.6,198,185,1,1
64.6,-161.6,255,185,1,1
63.4,-161.6,267,185,1,1
58.6,-161.6,315,185,1,1
55.8,-161.6,343,185,1,1
55.2,-161.6,349,185,1,1
-78.6,-161.6,1687,185,1,1
-79.5,-161.6,1696,185,1,1
-85.4,-161.6,1755,185,1,1
70.3,-161.5,198,186,1,1
64.7,-161.5,254,186,1,1
64.3,-161.5,258,186,1,1
63.4,-161.5,267,186,1,1
58.6,-161.5,315,186,1,1
55.8,-161.5,343,186,1,1
55.2,-161.5,349,186,1,1
-78.6,-161.5,1687,186,1,1
-79.6,-161.5,1697,186,1,1
-85.4,-161.5,1755,186,1,1
70.4,-161.4,197,187,1,1
64.7,-161.4,254,187,1,1
64.4,-161.4,257,187,1,1
64.3,-161.4,258,187,1,1
63.4,-161.4,267,187,1,1
58.6,-161.4,315,187,1,1
55.8,-161.4,343,187,1,1
55.2,-161.4,349,187,1,1
-78.6,-161.4,1687,187,1,1
-79.6,-161.4,1697,187,1,1
-85.4,-161.4,1755,187,1,1
70.4,-161.3,197,188,1,1
64.7,-161.3,254,188,1,1
64.4,-161.3,257,188,1,1
64.3,-161.3,258,188,1,1
63.5,-161.3,266,188,1,1
58.6,-161.3,315,188,1,1
55.8,-161.3,343,188,1,1
55.3,-161.3,348,188,1,1
-78.6,-161.3,1687,188,1,1
-79.6,-161.3,1697,188,1,1
-85.4,-161.3,1755,188,1,1
70.4,-161.2,197,189,1,1
64.7,-161.2,254,189,1,1
64.5,-161.2,256,189,1,1
64.2,-161.2,259,189,1,1
63.5,-161.2,266,189,1,1
58.6,-161.2,315,189,1,1
55.8,-161.2,343,189,1,1
55.3,-161.2,348,189,1,1
-78.6,-161.2,1687,189,1,1
-79.7,-161.2,1698,189,1,1
-85.4,-161.2,1755,189,1,1
70.4,-161.1,197,190,1,1
64.7,-161.1,254,190,1,1
64.5,-161.1,256,190,1,1
64.2,-161.1,259,190,1,1
63.6,-161.1,265,190,1,1
58.7,-161.1,314,190,1,1
55.9,-161.1,342,190,1,1
55.3,-161.1,348,190,1,1
-78.6,-161.1,1687,190,1,1
-79.7,-161.1,1698,190,1,1
-85.4,-161.1,1755,190,1,1
70.4,-161,197,191,1,1
64.6,-161,255,191,1,1
64.2,-161,259,191,1,1
63.6,-161,265,191,1,1
58.7,-161,314,191,1,1
55.9,-161,342,191,1,1
55.4,-161,347,191,1,1
-78.7,-161,1688,191,1,1
-79.7,-161,1698,191,1,1
-85.4,-161,1755,191,1,1
70.4,-160.9,197,192,1,1
64.1,-160.9,260,192,1,1
63.6,-160.9,265,192,1,1
58.8,-160.9,313,192,1,1
55.9,-160.9,342,192,1,1
55.4,-160.9,347,192,1,1
-78.7,-160.9,1688,192,1,1
-79.7,-160.9,1698,192,1,1
-85.5,-160.9,1756,192,1,1
70.4,-160.8,197,193,1,1
64,-160.8,261,193,1,1
63.9,-160.8,262,193,1,1
63.7,-160.8,264,193,1,1
58.8,-160.8,313,193,1,1
55.9,-160.8,342,193,1,1
55.4,-160.8,347,193,1,1
-78.7,-160.8,1688,193,1,1
-79.7,-160.8,1698,193,1,1
-85.5,-160.8,1756,193,1,1
70.4,-160.7,197,194,1,1
63.8,-160.7,263,194,1,1
58.8,-160.7,313,194,1,1
55.9,-160.7,342,194,1,1
55.5,-160.7,346,194,1,1
-78.8,-160.7,1689,194,1,1
-79.7,-160.7,1698,194,1,1
-85.5,-160.7,1756,194,1,1
70.5,-160.6,196,195,1,1
58.9,-160.6,312,195,1,1
55.9,-160.6,342,195,1,1
55.5,-160.6,346,195,1,1
-78.8,-160.6,1689,195,1,1
-79.6,-160.6,1697,195,1,1
-85.5,-160.6,1756,195,1,1
70.5,-160.5,196,196,1,1
58.9,-160.5,312,196,1,1
55.9,-160.5,342,196,1,1
55.5,-160.5,346,196,1,1
-78.8,-160.5,1689,196,1,1
-79.6,-160.5,1697,196,1,1
-85.5,-160.5,1756,196,1,1
70.5,-160.4,196,197,1,1
59,-160.4,311,197,1,1
56,-160.4,341,197,1,1
55.5,-160.4,346,197,1,1
-78.8,-160.4,1689,197,1,1
-79.6,-160.4,1697,197,1,1
-85.5,-160.4,1756,197,1,1
70.5,-160.3,196,198,1,1
59,-160.3,311,198,1,1
56.1,-160.3,340,198,1,1
55.6,-160.3,345,198,1,1
-78.9,-160.3,1690,198,1,1
-79.6,-160.3,1697,198,1,1
-85.5,-160.3,1756,198,1,1
70.5,-160.2,196,199,1,1
58.9,-160.2,312,199,1,1
56.1,-160.2,340,199,1,1
55.6,-160.2,345,199,1,1
-78.9,-160.2,1690,199,1,1
-79.6,-160.2,1697,199,1,1
-85.5,-160.2,1756,199,1,1
70.6,-160.1,195,200,1,1
58.8,-160.1,313,200,1,1
58.7,-160.1,314,200,1,1
56.2,-160.1,339,200,1,1
55.6,-160.1,345,200,1,1
-79,-160.1,1691,200,1,1
-79.6,-160.1,1697,200,1,1
-85.5,-160.1,1756,200,1,1
70.6,-160,195,201,1,1
58.6,-160,315,201,1,1
56.3,-160,338,201,1,1
55.6,-160,345,201,1,1
-79,-160,1691,201,1,1
-79.6,-160,1697,201,1,1
-85.5,-160,1756,201,1,1
70.6,-159.9,195,202,1,1
58.6,-159.9,315,202,1,1
58.5,-159.9,316,202,1,1
56.3,-159.9,338,202,1,1
55.6,-159.9,345,202,1,1
-79.1,-159.9,1692,202,1,1
-79.6,-159.9,1697,202,1,1
-85.5,-159.9,1756,202,1,1
70.6,-159.8,195,203,1,1
58.8,-159.8,313,203,1,1
58.7,-159.8,314,203,1,1
56.4,-159.8,337,203,1,1
55.5,-159.8,346,203,1,1
-79.1,-159.8,1692,203,1,1
-79.6,-159.8,1697,203,1,1
-85.5,-159.8,1756,203,1,1
70.7,-159.7,194,204,1,1
58.9,-159.7,312,204,1,1
56.4,-159.7,337,204,1,1
55.5,-159.7,346,204,1,1
-79.2,-159.7,1693,204,1,1
-79.6,-159.7,1697,204,1,1
-85.5,-159.7,1756,204,1,1
70.7,-159.6,194,205,1,1
58.8,-159.6,313,205,1,1
56.5,-159.6,336,205,1,1
55.5,-159.6,346,205,1,1
22,-159.6,681,205,1,1
-79.2,-159.6,1693,205,1,1
-79.5,-159.6,1696,205,1,1
-85.5,-159.6,1756,205,1,1
70.7,-159.5,194,206,1,1
58.8,-159.5,313,206,1,1
56.5,-159.5,336,206,1,1
55.5,-159.5,346,206,1,1
22,-159.5,681,206,1,1
-79.3,-159.5,1694,206,1,1
-79.5,-159.5,1696,206,1,1
-85.5,-159.5,1756,206,1,1
70.7,-159.4,194,207,1,1
58.7,-159.4,314,207,1,1
56.6,-159.4,335,207,1,1
55.5,-159.4,346,207,1,1
22,-159.4,681,207,1,1
21.9,-159.4,682,207,1,1
-79.4,-159.4,1695,207,1,1
-79.5,-159.4,1696,207,1,1
-85.5,-159.4,1756,207,1,1
70.7,-159.3,194,208,1,1
58.6,-159.3,315,208,1,1
56.6,-159.3,335,208,1,1
55.6,-159.3,345,208,1,1
-85.5,-159.3,1756,208,1,1
70.8,-159.2,193,209,1,1
58.5,-159.2,316,209,1,1
56.6,-159.2,335,209,1,1
55.6,-159.2,345,209,1,1
-85.5,-159.2,1756,209,1,1
70.8,-159.1,193,210,1,1
58.5,-159.1,316,210,1,1
56.7,-159.1,334,210,1,1
55.6,-159.1,345,210,1,1
-85.5,-159.1,1756,210,1,1
70.8,-159,193,211,1,1
58.4,-159,317,211,1,1
56.7,-159,334,211,1,1
55.7,-159,344,211,1,1
-85.5,-159,1756,211,1,1
70.8,-158.9,193,212,1,1
58.5,-158.9,316,212,1,1
56.8,-158.9,333,212,1,1
55.7,-158.9,344,212,1,1
-85.6,-158.9,1757,212,1,1
70.8,-158.8,193,213,1,1
58.5,-158.8,316,213,1,1
56.8,-158.8,333,213,1,1
55.8,-158.8,343,213,1,1
-85.6,-158.8,1757,213,1,1
70.8,-158.7,193,214,1,1
58.6,-158.7,315,214,1,1
56.9,-158.7,332,214,1,1
55.8,-158.7,343,214,1,1
-85.6,-158.7,1757,214,1,1
70.8,-158.6,193,215,1,1
58.6,-158.6,315,215,1,1
56.9,-158.6,332,215,1,1
55.8,-158.6,343,215,1,1
-85.6,-158.6,1757,215,1,1
70.8,-158.5,193,216,1,1
58.7,-158.5,314,216,1,1
57,-158.5,331,216,1,1
55.9,-158.5,342,216,1,1
-85.6,-158.5,1757,216,1,1
70.8,-158.4,193,217,1,1
58.6,-158.4,315,217,1,1
57.1,-158.4,330,217,1,1
55.9,-158.4,342,217,1,1
-85.6,-158.4,1757,217,1,1
70.8,-158.3,193,218,1,1
58.6,-158.3,315,218,1,1
57.2,-158.3,329,218,1,1
56.1,-158.3,340,218,1,1
56,-158.3,341,218,1,1
-85.6,-158.3,1757,218,1,1
70.8,-158.2,193,219,1,1
58.5,-158.2,316,219,1,1
57.2,-158.2,329,219,1,1
56.3,-158.2,338,219,1,1
56.2,-158.2,339,219,1,1
-77.1,-158.2,1672,219,1,1
-77.2,-158.2,1673,219,1,1
-85.6,-158.2,1757,219,1,1
70.8,-158.1,193,220,1,1
58.5,-158.1,316,220,1,1
57.3,-158.1,328,220,1,1
56.4,-158.1,337,220,1,1
21.5,-158.1,686,220,1,1
21.4,-158.1,687,220,1,1
-77.1,-158.1,1672,220,1,1
-77.3,-158.1,1674,220,1,1
-77.4,-158.1,1675,220,1,1
-77.5,-158.1,1676,220,1,1
-77.6,-158.1,1677,220,1,1
-85.6,-158.1,1757,220,1,1
70.8,-158,193,221,1,1
58.5,-158,316,221,1,1
57.3,-158,328,221,1,1
56.4,-158,337,221,1,1
21.5,-158,686,221,1,1
21.3,-158,688,221,1,1
-77.2,-158,1673,221,1,1
-77.7,-158,1678,221,1,1
-77.8,-158,1679,221,1,1
-77.9,-158,1680,221,1,1
-78,-158,1681,221,1,1
-85.6,-158,1757,221,1,1
70.9,-157.9,192,222,1,1
58.6,-157.9,315,222,1,1
57.4,-157.9,327,222,1,1
56.5,-157.9,336,222,1,1
21.5,-157.9,686,222,1,1
21.4,-157.9,687,222,1,1
21.3,-157.9,688,222,1,1
-77.2,-157.9,1673,222,1,1
-78.1,-157.9,1682,222,1,1
-85.6,-157.9,1757,222,1,1
70.9,-157.8,192,223,1,1
58.6,-157.8,315,223,1,1
57.4,-157.8,327,223,1,1
56.5,-157.8,336,223,1,1
21.3,-157.8,688,223,1,1
-77.2,-157.8,1673,223,1,1
-78.2,-157.8,1683,223,1,1
-85.6,-157.8,1757,223,1,1
70.9,-157.7,192,224,1,1
58.6,-157.7,315,224,1,1
57.7,-157.7,324,224,1,1
57.6,-157.7,325,224,1,1
57.5,-157.7,326,224,1,1
56.5,-157.7,336,224,1,1
-77.2,-157.7,1673,224,1,1
-78.2,-157.7,1683,224,1,1
-85.6,-157.7,1757,224,1,1
71,-157.6,191,225,1,1
58.7,-157.6,314,225,1,1
58.1,-157.6,320,225,1,1
58,-157.6,321,225,1,1
57.9,-157.6,322,225,1,1
57.8,-157.6,323,225,1,1
56.6,-157.6,335,225,1,1
-77.3,-157.6,1674,225,1,1
-78.3,-157.6,1684,225,1,1
-85.6,-157.6,1757,225,1,1
71,-157.5,191,226,1,1
58.7,-157.5,314,226,1,1
58.3,-157.5,318,226,1,1
58.2,-157.5,319,226,1,1
56.6,-157.5,335,226,1,1
-77.3,-157.5,1674,226,1,1
-78.3,-157.5,1684,226,1,1
-85.5,-157.5,1756,226,1,1
71,-157.4,191,227,1,1
58.8,-157.4,313,227,1,1
58.4,-157.4,317,227,1,1
56.6,-157.4,335,227,1,1
-77.3,-157.4,1674,227,1,1
-78.3,-157.4,1684,227,1,1
-85.5,-157.4,1756,227,1,1
71.1,-157.3,190,228,1,1
58.8,-157.3,313,228,1,1
58.6,-157.3,315,228,1,1
58.5,-157.3,316,228,1,1
56.7,-157.3,334,228,1,1
-77.4,-157.3,1675,228,1,1
-78.4,-157.3,1685,228,1,1
-85.5,-157.3,1756,228,1,1
71.1,-157.2,190,229,1,1
58.7,-157.2,314,229,1,1
56.7,-157.2,334,229,1,1
-77.4,-157.2,1675,229,1,1
-78.4,-157.2,1685,229,1,1
-85.5,-157.2,1756,229,1,1
71.1,-157.1,190,230,1,1
56.7,-157.1,334,230,1,1
-77.4,-157.1,1675,230,1,1
-78.4,-157.1,1685,230,1,1
-85.5,-157.1,1756,230,1,1
71.1,-157,190,231,1,1
56.7,-157,334,231,1,1
-77.5,-157,1676,231,1,1
-78.4,-157,1685,231,1,1
-85.5,-157,1756,231,1,1
71.2,-156.9,189,232,1,1
56.8,-156.9,333,232,1,1
-77.5,-156.9,1676,232,1,1
-78.5,-156.9,1686,232,1,1
-85.5,-156.9,1756,232,1,1
71.2,-156.8,189,233,1,1
56.8,-156.8,333,233,1,1
-77.5,-156.8,1676,233,1,1
-78.5,-156.8,1686,233,1,1
-85.5,-156.8,1756,233,1,1
71.2,-156.7,189,234,1,1
56.8,-156.7,333,234,1,1
-77.5,-156.7,1676,234,1,1
-78.5,-156.7,1686,234,1,1
-85.5,-156.7,1756,234,1,1
71.3,-156.6,188,235,1,1
56.9,-156.6,332,235,1,1
-77.5,-156.6,1676,235,1,1
-78.5,-156.6,1686,235,1,1
-85.5,-156.6,1756,235,1,1
71.3,-156.5,188,236,1,1
57,-156.5,331,236,1,1
56.9,-156.5,332,236,1,1
20.8,-156.5,693,236,1,1
-77.5,-156.5,1676,236,1,1
-78.6,-156.5,1687,236,1,1
-85.4,-156.5,1755,236,1,1
71.3,-156.4,188,237,1,1
57.2,-156.4,329,237,1,1
57.1,-156.4,330,237,1,1
20.7,-156.4,694,237,1,1
20.6,-156.4,695,237,1,1
-77.5,-156.4,1676,237,1,1
-78.6,-156.4,1687,237,1,1
-85.4,-156.4,1755,237,1,1
71.3,-156.3,188,238,1,1
57.3,-156.3,328,238,1,1
20.7,-156.3,694,238,1,1
20.6,-156.3,695,238,1,1
-77.5,-156.3,1676,238,1,1
-78.6,-156.3,1687,238,1,1
-85.4,-156.3,1755,238,1,1
71.3,-156.2,188,239,1,1
57.4,-156.2,327,239,1,1
20.7,-156.2,694,239,1,1
-77.5,-156.2,1676,239,1,1
-78.6,-156.2,1687,239,1,1
-81.3,-156.2,1714,239,1,1
-85.4,-156.2,1755,239,1,1
71.2,-156.1,189,240,1,1
57.5,-156.1,326,240,1,1
20.7,-156.1,694,240,1,1
-77.4,-156.1,1675,240,1,1
-78.7,-156.1,1688,240,1,1
-81.3,-156.1,1714,240,1,1
-85.4,-156.1,1755,240,1,1
71.2,-156,189,241,1,1
57.5,-156,326,241,1,1
-77.4,-156,1675,241,1,1
-78.7,-156,1688,241,1,1
-81.3,-156,1714,241,1,1
-85.4,-156,1755,241,1,1
71.2,-155.9,189,242,1,1
57.5,-155.9,326,242,1,1
19.7,-155.9,704,242,1,1
19.6,-155.9,705,242,1,1
19.5,-155.9,706,242,1,1
19.4,-155.9,707,242,1,1
-77.4,-155.9,1675,242,1,1
-78.7,-155.9,1688,242,1,1
-81.3,-155.9,1714,242,1,1
-85.4,-155.9,1755,242,1,1
71.2,-155.8,189,243,1,1
57.6,-155.8,325,243,1,1
20.1,-155.8,700,243,1,1
20,-155.8,701,243,1,1
19.8,-155.8,703,243,1,1
19.3,-155.8,708,243,1,1
19.2,-155.8,709,243,1,1
19.1,-155.8,710,243,1,1
19,-155.8,711,243,1,1
-77.4,-155.8,1675,243,1,1
-78.8,-155.8,1689,243,1,1
-81.3,-155.8,1714,243,1,1
-81.4,-155.8,1715,243,1,1
-85.4,-155.8,1755,243,1,1
71.2,-155.7,189,244,1,1
57.6,-155.7,325,244,1,1
20.1,-155.7,700,244,1,1
19.9,-155.7,702,244,1,1
19,-155.7,711,244,1,1
-77.4,-155.7,1675,244,1,1
-78.8,-155.7,1689,244,1,1
-81.3,-155.7,1714,244,1,1
-81.4,-155.7,1715,244,1,1
-85.4,-155.7,1755,244,1,1
71.2,-155.6,189,245,1,1
57.6,-155.6,325,245,1,1
20,-155.6,701,245,1,1
19,-155.6,711,245,1,1
-77.4,-155.6,1675,245,1,1
-78.9,-155.6,1690,245,1,1
-81.4,-155.6,1715,245,1,1
-85.4,-155.6,1755,245,1,1
71.2,-155.5,189,246,1,1
57.6,-155.5,325,246,1,1
20,-155.5,701,246,1,1
19.1,-155.5,710,246,1,1
-77.4,-155.5,1675,246,1,1
-79,-155.5,1691,246,1,1
-81.4,-155.5,1715,246,1,1
-85.3,-155.5,1754,246,1,1
71.2,-155.4,189,247,1,1
57.7,-155.4,324,247,1,1
19.9,-155.4,702,247,1,1
19.2,-155.4,709,247,1,1
-77.4,-155.4,1675,247,1,1
-79,-155.4,1691,247,1,1
-81.4,-155.4,1715,247,1,1
-81.5,-155.4,1716,247,1,1
-85.3,-155.4,1754,247,1,1
71.1,-155.3,190,248,1,1
57.7,-155.3,324,248,1,1
19.9,-155.3,702,248,1,1
19.2,-155.3,709,248,1,1
-77.4,-155.3,1675,248,1,1
-79.1,-155.3,1692,248,1,1
-81.4,-155.3,1715,248,1,1
-81.5,-155.3,1716,248,1,1
-85.3,-155.3,1754,248,1,1
71.1,-155.2,190,249,1,1
57.7,-155.2,324,249,1,1
19.8,-155.2,703,249,1,1
19.3,-155.2,708,249,1,1
-77.4,-155.2,1675,249,1,1
-79.1,-155.2,1692,249,1,1
-81.4,-155.2,1715,249,1,1
-81.5,-155.2,1716,249,1,1
-85.3,-155.2,1754,249,1,1
71.1,-155.1,190,250,1,1
57.8,-155.1,323,250,1,1
19.7,-155.1,704,250,1,1
19.4,-155.1,707,250,1,1
-77.4,-155.1,1675,250,1,1
-79.1,-155.1,1692,250,1,1
-81.4,-155.1,1715,250,1,1
-81.5,-155.1,1716,250,1,1
-85.3,-155.1,1754,250,1,1
71.1,-155,190,251,1,1
57.8,-155,323,251,1,1
19.6,-155,705,251,1,1
19.5,-155,706,251,1,1
19.4,-155,707,251,1,1
-77.4,-155,1675,251,1,1
-79.1,-155,1692,251,1,1
-81.4,-155,1715,251,1,1
-81.6,-155,1717,251,1,1
-85.3,-155,1754,251,1,1
71,-154.9,191,252,1,1
57.8,-154.9,323,252,1,1
-77.4,-154.9,1675,252,1,1
-79.1,-154.9,1692,252,1,1
-81.4,-154.9,1715,252,1,1
-81.6,-154.9,1717,252,1,1
-85.3,-154.9,1754,252,1,1
71,-154.8,191,253,1,1
57.9,-154.8,322,253,1,1
-77.4,-154.8,1675,253,1,1
-79.1,-154.8,1692,253,1,1
-81.4,-154.8,1715,253,1,1
-81.7,-154.8,1718,253,1,1
-85.3,-154.8,1754,253,1,1
70.9,-154.7,192,254,1,1
57.9,-154.7,322,254,1,1
-77.4,-154.7,1675,254,1,1
-79.1,-154.7,1692,254,1,1
-81.4,-154.7,1715,254,1,1
-81.7,-154.7,1718,254,1,1
-85.3,-154.7,1754,254,1,1
70.8,-154.6,193,255,1,1
58,-154.6,321,255,1,1
-77.4,-154.6,1675,255,1,1
-79.1,-154.6,1692,255,1,1
-81.4,-154.6,1715,255,1,1
-81.8,-154.6,1719,255,1,1
-85.3,-154.6,1754,255,1,1
70.7,-154.5,194,256,1,1
58,-154.5,321,256,1,1
57.3,-154.5,328,256,1,1
57.2,-154.5,329,256,1,1
-77.3,-154.5,1674,256,1,1
-79.1,-154.5,1692,256,1,1
-81.4,-154.5,1715,256,1,1
-81.8,-154.5,1719,256,1,1
-85.3,-154.5,1754,256,1,1
70.7,-154.4,194,257,1,1
58,-154.4,321,257,1,1
57.4,-154.4,327,257,1,1
57.1,-154.4,330,257,1,1
57,-154.4,331,257,1,1
-77.3,-154.4,1674,257,1,1
